"","Post_Text","Term","Post_Link","Village","TA","Date","Time_Hrs","Other Information"
"131","PRESS RELEASE
For immediate release
UPDATE ON FLASH FLOODS IN NKHOTAKOTA AND KARONGA DISTRICTS 
The Department of Disaster Management Affairs (DoDMA) in the Office of the President and Cabinet would like to update the general public on effects of flash floods following heavy downpour in Nkhotakota  and Karonga Districts. 
As of Thursday, 29th February, 2024, an updated preliminary report from Nkhotakota District Council indicates that about 7,000 people have been displaced and nine camps set in Traditional Authorities (T/As) Kanyenda and Mphonde.The report further states that one person has died when the canoe they were sailing in capsized due to high water levels.
Meanwhile, a national search and rescue (SAR) team led by the Malawi Defence Force (MDF) is working with  communities in providing life-saving interventions. So far, over 900 people who were trapped in various areas, have been rescued. The SAR team is also ferrying relief items (which include maize flour and tents) earlier dispatched by the department and medical personnel and supplies/equipment to areas that require urgent attention.
For the past 24 hours, rains persisted around Dwangwa; causing widespread damage to roads and further hindering essential service delivery. 
Immediate Needs
The council further reports that displaced communities are in need of food, clothing, shelter materials (i.e family tents), blankets, dignity kits and WASH facilities (cups, pails, water treatment chemicals and mobile toilets).   
In Karonga, a brief update by the council indicates that heavy rains persisted and have largely damaged rice fields in TA Mwakawoko.
As most parts of the lakeshore areas continue experiencing high rainfalls, the department reiterate calls for communities to move to safer and higher areas.
The general public will be duly updated on damages caused by the floods and any related development.  
For more information, please contact the Principal Information Management and Public Relations Officer, Mr. Chipiliro Raymond Khamula, on +265 (0) 999 043 228, (0) 884 572 844 E-mail; info.dodma@dodma.gov.mw.
Issued in Lilongwe on the 29th Day of February, 2024.
Charles Kalemba
COMMISSIONER FOR DISASTER
MANAGEMENT AFFAIRS
Disaster Risk Reduction is Everyone’s Responsibility!
Dr Lazarus Chakwera 
Malawi Government 
Malawi Red Cross Society - MRCS 
@followers 
@top fans 
Times 360 Malawi 
Nkhotakota Radio Station 101.9FM 
Malawi News Agency 
Zodiak Online 
Nkhotakota District Council 
Malawi Broadcasting Corporation 
Nation Publications Limited 
Ministry of Local Government, Unity and Culture-Malawi 
Mibawa TV 
Nkhoma Synod Radio 
Radio Maria Malawi 
MIJ Online
","nkhotakota floods",NA,NA,NA,2024-02-29,"0.68194444444444446",NA
"132","Phungu wanyumba yamalamulo mchigawo cha kumpoto m'boma la Nkhotakota a Henry Chimunthu Banda, wapepha boma kuti lichite machawi pa ntchito yokonzanso malo omwe anaduka ndi madzi osefukira msewu wa M5 maka kuchoka pa Nkhotakota boma mpaka ku Dwambazi. 
Iwo ati, kukonzedwa nsanga mwa malo omwe anadukawa kuthandiza kupewa kusokonezedwa kwa nkhani zazachuma mdziko lino.
Malingana ndi a Chimunthu Banda, pambuyo pothandiza anthu omwe akhudzidwa ndikusefukira kwa madzi, kuduka kwa  msewuwu kusokoneza ntchito yonyamula ndikutumiza shuga ndipo zili ndi kuthekera kosokoneza nkhani zachuma mdziko lino.
Iwo amalakhula izi atayendera misasa yomwe akusungiramo anthu omwe akhudzidwa ndi madzi osefukira mdera lawo.
""Pomwe atitsimikizira kuti ntchito yoyamba kukozanso shuga  ku Dwangwa ndi kampani ya illovo iyamba pomafika pa 22 mwezi wa mawa tili ndi mantha kuti kuduka kwa msewu alimi azikanika kupititsa nzimbe ku fakitaleyi ndipo shuga ndi katundu wina ukapangidwa uzikanika kutumizidwa madera kamba koti mbali zonse za msewu zaduka ndipo pomwe mabungwe ndi akufuna kwabwino akutithandiza ndi katundu tisayiwale kuyika chidwi chokoza msewuwu“ Iwo atero.
Pakadalipano anthu osachepera 14, 000 akhudzidwa ndi kusefukira kwa madzi m'bomali ndipo anthu anayi atsimikizika kuti amwalira.
Wolemba: Daniel Philimon","Madzi osefukira ku dwangwa, kusefukira kwa madzi ku Dwangwa","https://web.facebook.com/permalink.php?story_fbid=pfbid02g41vbUkfguLx44R5tZ6qdToKyvzGP9UGyAaotautE2fbLtYdAkWcy4jEaqreP6uUl&id=100094649124317","Dwangwa",NA,2024-03-04,"0.84513888888888888",NA
"133","Pictorial Focus
Floods in Nkhotakota have damaged a lot of property.
Below are some pictures of the floods.
Our News Platform Mw","flooding in nkhotakota","https://web.facebook.com/photo/?fbid=378788865013777&set=pcb.378788978347099",NA,NA,2024-02-28,"0.80625000000000002",NA
"134","President Chakwera visits flood survivors in Nkhotakota
President Lazarus McCarthy Chakwera on Thursday visited and consoled recent flash flood survivors who were rendered homeless in Nkhotakota district.
Speaking at Kanyenda and Matiki primary schools in the area of Senior Chief Kanyenda where some survivors are being sheltered in camps, Chakwera assured the survivors that his government will with speed continue to assist them with the necessary support until they return to their communities.
Read more at: https://malawi24.com/.../president-chakwera-visits-flood.../","nkhotakota floods",NA,NA,NA,2024-03-07,"0.84861111111111109",NA
"135","President Dr Lazarus Chakwera today visited and consoled recent flash flood survivors who were rendered homeless in Nkhotakota district.
Speaking at Kanyenda and Matiki primary schools in the area of Senior Chief Kanyenda where some survivors are being sheltered in camps, Chakwera assured the survivors that his government will with speed continue to assist them with the necessary support until they return to their communities.
He stressed that apart from the government, there are other development partners and Non-Governmental Organisations (NGOs) that have already started assisting them adding that others have shown interest in helping these survivors until they can safely return to their areas of residence. 
The President also called on the Department of Disaster Management Affairs (DoDMA) to work with speed in their assessment and  provision of the necessary help to the people in the camps. 
Parliamentarian for Nkhotakota North Constituency, Henry Chimunthu Banda, asked President Chakwera through his government to consider bailing out business operators, who lost their businesses at Dwangwa Trading Centre due to the flash floods.
Chimunthu Banda said the people who are in various camps in his area were operating large businesses citing that such people should be considered with initiatives such as the provision of loans through the National Economic and Employment Fund (NEEF) with fair payment plans so they can rebuild their businesses. 
In his remarks, Minister of Local Government Unity and Culture Richard Chimwendo Banda commended the President for visiting the flood survivors physically, adding that he is confident that the problems that the relevant authorities are facing will be addressed.
Nkhotakota has been hit with flash floods due to heavy rains that have left over 14,000 people displaced, over 10,000 in camps, six dead and two still missing, according to a preliminary report released by the district council.","nkhotakota floods",NA,NA,NA,2024-03-07,"0.84513888888888888",NA
"136","President Lazarus Chakwera has arrived in the city of Mzuzu with a comforting message towards people that are challenges such as flash floods in Karonga and Nkhotakota districts.
Tomorrow, the president will inspect various projects in Mzimba including the construction of the M'mbelwa University, formerly, Mombera University.
The Malawi leader is expected to preside over this year's Martyrs Day’s Commemorations in Nkhata Bay on Sunday.
#Nyasatimes","nkhotakota floods",NA,NA,NA,2024-03-01,"0.67708333333333337",NA
"137","Rescue people of dwangwa from heavy rain and flooding","flooding in Dwangwa",NA,NA,NA,2024-02-28,"0.89097222222222228",NA
"138","Sad and shocking of the aftermath of Dwangwa floods here are the remains of victorious Lodge in Dwangwa","dwangwa floods",NA,NA,NA,2024-03-02,"0.89652777777777781",NA
"139","Sad news in Dwangwa
Times 360 Malawi
  · 
#Times360Malawi
Munthu m’modzi wamwalira bwato, lomwe limapulumutsa anthu omwe agwira njakata kamba ka madzi osefukira ku Dwangwa m'boma la Nkhotakota, litatembenuzika.
M’neneri wa khonsolo ya bomali, a Wongani Mkandawire auza Times 360 Malawi kuti bamboyu adali mlonda yemwe amagwira ntchito pa malo ena ogona alendo mderali.
A Mkandawire atinso pakadalipano, chiwerengero cha anthu omwe akhudzidwa ndi madzi osefukirawa m’madera a mafumu akuluakulu a Mphonde, Kanyenda ndi Malengachanzi m'bomali chafika pa 6, 145.
Mphindi zingapo zapitazo, mfumu yayikulu Mphonde ya m'bomali yatiuza kuti, anthu omwe ali msukulu komanso m’makachisi osiyanasiyana mdera lake akufunika thandizo la zakudya mwansanga.
Ntchito yofikira anthu ndi thandizoli ikukhala yovuta kamba koti malo ena a msewu wa M5 waduka.
M’neneri wa polisi ya Nkhotakota a Paul Malimwe wati anthu awiri apulumutsidwa galimoto lawo litakoloka ndi madzi dzulo pomwe  adanyozera chenjezo loti asadutse malo omwe pali mlatho wa Kaombe ndi malo ochitira chipikisheni a Kaombe.
Wolemba:  Samuel Duncan","Madzi osefukira ku dwangwa, Madzi osefukira ku nkhotakota","https://web.facebook.com/groups/2829805687273676/?hoisted_section_header_type=recently_seen&multi_permalinks=3574111679509736","Dwangwa",NA,2024-02-29,"0.50416666666666665",NA
"140","Serious flooding from Kaombe to Dwambazi in Nkhotakota. People have lost houses and property. Not good. People are struggling right now. People need urgent assistance.","flooding in nkhotakota","https://web.facebook.com/100010269877918/videos/pcb.2144656672553308/1484507015464763",NA,NA,2024-02-28,"0.60138888888888886",NA
"141","Several people are reportedly in dire need of help after being trapped by flooding water in some parts of Nkhotakota following a heavy downpour.
Nkhotakota District Council’s acting disaster risk management officer George Zibophe has told  Malawi that they have sourced boats locally for a rescue mission.
“Communities around nkhotakota Bua, Dwangwa and Kaombe rivers are the most affected. Many houses have been damaged but no verification has been done due to persistent rainfall and impassable roads,”.
The heavy downpour, which started yesterday in the lakeshore district, has submerged a stretch from Kaombe Bridge to Kaombe road block on the M5 road, rendering it impassable.","flooding in Dwangwa",NA,NA,NA,2024-02-28,"0.73333333333333328",NA
"142","Several people are reportedly in dire need of help after being trapped by flooding water in some parts of Nkhotakota following a heavy downpour. Nkhotakota District Council’s acting disaster risk management officer George Zibophe has told  Malawi that they hava]e sourced boats locally for a rescue mission. “Communities around nkhotakota Bua, Dwangwa and Kaombe rivers are the most affected. Many houses have been damaged but no verification has been done due to persistent rainfall and impassable roads,”. The heavy downpour, which started yesterday in the lakeshore district, has submerged a stretch from Kaombe Bridge to Kaombe road block on the M5 road, rendering it impassable.","flooding in nkhotakota","https://web.facebook.com/photo/?fbid=2090231771341079&set=pcb.2090229594674630",NA,NA,2024-02-28,"0.73333333333333328","Bua, dwangwa and Kaombe rivers flooded"
"143","Situation still dire in Nkhotakota following the recent floods🇲🇼
Department of Disaster Management Affairs is feeling thoughtful.
  · 
CHENJEZO LA CHIOPSEZO CHA KUSEFUKIRA KWA MADZI 
Unduna Woona za Madzi ndi Ukhondo wasindikiza chikalata chomwe chikufotokoza kuti kuyambira pa 7 mpaka pa 14 mwezi uno, madera a kumpoto komanso m’mbali mwa nyanja akhala akulandira mvula yamphamvu, zomwe zitha kudzetsa kusefukira kwa madzi.
Chikalatachi chati ina mwa mitsinje yomwe itha kusefukira chifukwa cha mvulayi ndi North Rukuru, South Rukuru, Hara, Nyungwe, Wovwe, Songwe, Kyungu, Lufila, Limphasa, Nkhula, Lipimbi, Dwambazi, Dwangwa, Bua, Luweya, Linthipe, Chirua, Lingadzi, Kaombe, Lifidzi komanso Nadzipuru.
Pachifukwachi, Nthambi Yoona za Ngozi Zogwa Mwadizidzi (DoDMA) ikuchenjeza anthu onse okhala m’maderawa kuti akhale tcheru, asanyozere chenjezoli komanso athawire msanga m’madera a kumtunda.
Nthambiyi ikupemphanso anthu a m’maderawa kuti akhale ndi chidwi chomvera, kuonera komanso kuwerenga zanyengo kuti adziwe mmene nyengo ikhalire m’dera lawo.
DoDMA ikulangizanso anthu a m’maderawa kuti apewe kuoloka mitsinje yosefukira komanso kuonetsetsa kuti ana saakusewera mmitsinje. 
...Thandizani kupulumutsa miyoyo ndi katundu potumiza uthengawu kwa anzanu ndi abale. 
Malawi Government 
Ministry of Natural Resources and Climate Change - Malawi 
Ministry of Local Government, Unity and Culture-Malawi 
Ministry Of Water and Sanitation - Malawi 
@followers 
@topfans 
Malawi News Agency 
Malawi Broadcasting Corporation 
Nation Publications Limited 
Zodiak Online 
Times 360 Malawi 
Mibawa TV 
Nkhotakota Radio Station 101.9FM 
Radio Lilanguka 107.6 FM 
Radio Maria Malawi 
Radio Alinafe Official  
Nkhotakota District Council 
Ndi udindo wa aliyense kuchepetsa chiopsezo cha ngozi zadzidzidzi. 
Zithunzizi zikuonetsa kuonongeka kwa nyumba kutsatira ngozi ya madzi osefukira ku Nkhotakota","kusefukira kwa madzi ku nkhotakota","https://web.facebook.com/permalink.php?story_fbid=pfbid0rf6828KXhKpwBwixv985SbP6YZF4XqMHpaKKncfGzF9px6ofQ1HoDNSTN9cDoigBl&id=100082848776864","Dwangwa",NA,2024-03-07,"0.38750000000000001",NA
"144","Situation still dire in Nkhotakota following the recent floods🇲🇼CHENJEZO LA CHIOPSEZO CHA KUSEFUKIRA KWA MADZI 
Unduna Woona za Madzi ndi Ukhondo wasindikiza chikalata chomwe chikufotokoza kuti kuyambira pa 7 mpaka pa 14 mwezi uno, madera a kumpoto komanso m’mbali mwa nyanja akhala akulandira mvula yamphamvu, zomwe zitha kudzetsa kusefukira kwa madzi.
Chikalatachi chati ina mwa mitsinje yomwe itha kusefukira chifukwa cha mvulayi ndi North Rukuru, South Rukuru, Hara, Nyungwe, Wovwe, Songwe, Kyungu, Lufila, Limphasa, Nkhula, Lipimbi, Dwambazi, Dwangwa, Bua, Luweya, Linthipe, Chirua, Lingadzi, Kaombe, Lifidzi komanso Nadzipuru.
Pachifukwachi, Nthambi Yoona za Ngozi Zogwa Mwadizidzi (DoDMA) ikuchenjeza anthu onse okhala m’maderawa kuti akhale tcheru, asanyozere chenjezoli komanso athawire msanga m’madera a kumtunda.
Nthambiyi ikupemphanso anthu a m’maderawa kuti akhale ndi chidwi chomvera, kuonera komanso kuwerenga zanyengo kuti adziwe mmene nyengo ikhalire m’dera lawo.
DoDMA ikulangizanso anthu a m’maderawa kuti apewe kuoloka mitsinje yosefukira komanso kuonetsetsa kuti ana saakusewera mmitsinje. 
...Thandizani kupulumutsa miyoyo ndi katundu potumiza uthengawu kwa anzanu ndi abale. 
Malawi Government 
Ministry of Natural Resources and Climate Change - Malawi 
Ministry of Local Government, Unity and Culture-Malawi 
Ministry Of Water and Sanitation - Malawi 
@followers 
@topfans 
Malawi News Agency 
Malawi Broadcasting Corporation 
Nation Publications Limited 
Zodiak Online 
Times 360 Malawi 
Mibawa TV 
Nkhotakota Radio Station 101.9FM 
Radio Lilanguka 107.6 FM 
Radio Maria Malawi 
Radio Alinafe Official  
Nkhotakota District Council 
Ndi udindo wa aliyense kuchepetsa chiopsezo cha ngozi zadzidzidzi. 
Zithunzizi zikuonetsa kuonongeka kwa nyumba kutsatira ngozi ya madzi osefukira ku Nkhotakota","Madzi osefukira ku nkhotakota","https://web.facebook.com/permalink.php?story_fbid=pfbid0rf6828KXhKpwBwixv985SbP6YZF4XqMHpaKKncfGzF9px6ofQ1HoDNSTN9cDoigBl&id=100082848776864","Dwangwa",NA,2024-03-07,"0.7368055555555556",NA
"145","Some of the heroes responding to the flooding in Karonga and Nkhotakota last week were the commercial fishermen who used their boats to rescue survivors stranded on rooftops and in trees. Through our MOMENTUM Tikweze Umoyo Project, which is implemented by Amref Health Africa, USAID - US Agency for International Development is proud to have played a part by providing fuel to motorboat operators in Ngala and Dwangwa. #MalawiMatters","flooding in nkhotakota, nkhotakota floods","https://web.facebook.com/photo/?fbid=908073134657020&set=pcb.908073801323620",NA,NA,2024-03-06,"0.66527777777777775","Ngala and Dwangwa"
"146","Star Of The Week #NEWS Anthu 6 amwalira Kamba kamadzi osefukira ku Nkhota Kota, mabanja 17 176 akhuzidwa
Chiwerengero cha anthu omwalira ndi ngozi ya madzi osefukira m’boma la Nkhotakota chakwera kufika pa 6 komanso ena anayi avulala. Izi ndi malingana ndi chikalata chomwe nthambi ya boma yoona za ngozi zogwa mwadzidzidzi ya DoDMA yatulutsa pa ngozi yomwe inachitika sabata latha.
Tsatani nkhani mwa tsatane tsatane popanga Follow & Like this Page @Star Of The Week.","Madzi osefukira ku nkhotakota","https://web.facebook.com/groups/2951224195101726/user/61555655657712/","Nkhotakota",NA,2024-07-03,"0.34861111111111109",NA
"147","TILI MU NYENGO YOWAWA 
Akuluakulu tisanagone tisaiwale kuti MMADERA ena monga ku 𝐊𝐀𝐑𝐎𝐍𝐆𝐀 , 𝐃𝐖𝐀𝐍𝐆𝐖𝐀 ndi maboma ena madzi osefukira akugwetsa nyumba za anthu nkumathyola nthambi za mitengo. Ndipo maulalo apita, tikanena za ziweto ndiye zapita ndi 𝐌𝐀𝐃𝐙𝐈. Ndipo chowawa kwambiri. Mbewu zija anthu timati zikufa ndi chilala, panopa zinayamba kudzuka chifukwa Cha mvulayi komano popedza mvulayi yakulitsa mphamvu yakokolora mbewu zambiri mminda , ndipo anthu akulira mayiwawaye , ena akusowa kuti Kodi athawa bwanji , ndipo ena akupulumusidwa atazunzika
𝐏𝐄𝐏𝐀𝐍𝐈  Kwa mabanja onse  amene takhuzidwa ndi tsokali Allah wodziwa kutetezera akutetezeleni🙏","Madzi osefukira ku dwangwa","https://web.facebook.com/permalink.php?story_fbid=pfbid028LUtdjzrEGmi1nRFph9MkAhHKG1irosM2W8C3ereWJqdKMrbrnZgEjbCzwkdaJugl&id=100083395916925","Dwangwa",NA,2024-02-28,"21/55",NA
"148","Terrible! Dwangwa-Nkhotakota floods. Prayers","flooding in Dwangwa",NA,NA,NA,2024-02-29,"0.21527777777777779",NA
"149","The majority of Malawians rely on rain-fed agriculture, which makes them to be highly dependent on weather patterns and more vulnerable when the weather patterns are unpredictable. Climate change increasingly exacerbates droughts, flooding and inconsistent rainfall contributing to extreme poverty, and food insecurity. This is not just affecting the livelihood of the communities but also Malawi's economy.
We are just coming from experiencing dry spells. We haven't healed, and now we are experiencing floods🙌💔 #Dwangwa
#UN-OHRLLS
#LockedOut
#ClimateChange
#Malawi","flooding in Dwangwa, dwangwa floods",NA,NA,NA,2024-02-28,"0.68541666666666667",NA
"150","This is my home floods Dwangwa Trading center nkhotakota North! 
Your prayers are needed!","flooding in nkhotakota, dwangwa floods","https://web.facebook.com/photo/?fbid=3347093982256346&set=pcb.3347094075589670",NA,NA,2024-02-29,"0.63194444444444442",NA
"151","This is the situation at Nkhotakota. . Using a boat to cross the other side of the road bcz of flooding water","flooding in nkhotakota","https://web.facebook.com/davis.banda.56/videos/717834407127696",NA,NA,2024-02-29,"0.74305555555555558",NA
"152","This is very sad, just when we were all smiles that we are having good rains, then Dwangwa and Karonga is hit with flash floods 😞...
- Think of the farmland that has been lost, how about the farmers who took loans to grow their crops? 😔
* Do we have insurance companies that can insure our crops? Or our insurance companies and the authorities are serious with car insurance only.
* Note *
- Such is life in modern farming, we always plan, do everything right but 'Climate change' isn't something we can easily control, I hope the right interventions are given to all affected people.","dwangwa floods",NA,NA,NA,2024-02-28,"0.80625000000000002",NA
"153","Unduna woona zamadzi komanso ukhondo komanso nthambi yazamadzi yachenjedza anthu kuti asamalitse makamaka omwe a mphepete mwamisinje ya kuchigawo chakumpoto komanso mphepete mwanyanja kuti asamalitse kamba koti misinjeyi ipitiliza kudzadza kuyambira lero mpaka pa 14 March 2024 zomwe zitapangitse Madzi kusefukira.
Malingana ndi Engineer James Chitete yemwe ndi nkulu ku Thambi yazamadzi ,izi zichitika kamba ka mvula yosalekeza yomwe ikugwa mmadera akumpoto komanso mphepete mwa Nyanja.
A Chitete ati ina mwa misinjeyi ndi monga ya Bua,North Rukuru,South Rukuru,Dwambazi,Dwangwa komanso ena.
Pakadali pano nthambi yoona za nyengo yati pali kuthekera koti namondwe yemwe akuyembekezeka kubadwa mnyanja ya m'chere ya India, akhoza kudzafika kapena kuyandikira ku mmwera kwa dziko lino.
Malinga ndi nthambiyi, Namondweyu sanabadwe koma akuyembekezeka kubadwa mu Nyanja ya Mchere ya India pakati pa mayiko a Madagascar ndi Mozambique pofika Lamulungu lino pa 10 March, 2024. 
#101powernewsonline","kusefukira kwa madzi ku Dwangwa","https://web.facebook.com/fm101power/posts/pfbid0GJ1DqSQax7aJTNSnBSniryNHEQ1icZb8UnDRKxLkHkJ6fECMF2EaiJb8Z3485Qknl","Bua,North Rukuru,South Rukuru,Dwambazi,Dwangwa komanso ena.",NA,2024-03-07,"0.46111111111111114",NA
"154","Update ku dwangwa nkhotakota👇
Munthu m’modzi wamwalira bwato, lomwe limapulumutsa anthu omwe agwira njakata kamba ka madzi osefukira ku Dwangwa m'boma la Nkhotakota, litatembenuzika.
M'neneri wa khonsolo ya bomali, a Wongani Mkandawire ati bamboyu adali mlonda yemwe amagwira ntchito pa malo ena ogona alendo mderali.
A Mkandawire atinso pakadalipano, chiwerengero cha anthu omwe akhudzidwa ndi madzi osefukirawa m’madera a mafumu akuluakulu a Mphonde, Kanyenda ndi Malengachanzi m'bomali chafika pa 6, 145.
Mphindi zingapo zapitazo, mfumu yayikulu Mphonde ya m'bomali yati anthu omwe ali msukulu komanso m'makachisi osiyanasiyana mdera lake akufunika thandizo la zakudya mwansanga.
Ntchito yofikira anthu ndi thandizoli ikukhala yovuta kamba koti malo ena a msewu wa M5 waduka.
M’neneri wa polisi ya Nkhotakota a Paul Malimwe wati anthu awiri apulumutsidwa galimoto lawo litakoloka ndi madzi dzulo pomwe  adanyozera chenjezo loti asadutse malo omwe pali mlatho wa Kaombe ndi malo ochitira chipikisheni a Kaombe.
Share and like page Monté Jnr","Madzi osefukira ku nkhotakota","https://web.facebook.com/photo?fbid=423077736902055&set=a.166099349266563","Dwangwa",NA,2024-02-29,"0.68611111111111112",NA
"155","Update ku dwangwa nkhotakota👇
Munthu m’modzi wamwalira bwato, lomwe limapulumutsa anthu omwe agwira njakata kamba ka madzi osefukira ku Dwangwa m'boma la Nkhotakota, litatembenuzika.
M'neneri wa khonsolo ya bomali, a Wongani Mkandawire ati bamboyu adali mlonda yemwe amagwira ntchito pa malo ena ogona alendo mderali.
A Mkandawire atinso pakadalipano, chiwerengero cha anthu omwe akhudzidwa ndi madzi osefukirawa m’madera a mafumu akuluakulu a Mphonde, Kanyenda ndi Malengachanzi m'bomali chafika pa 6, 145.
Mphindi zingapo zapitazo, mfumu yayikulu Mphonde ya m'bomali yati anthu omwe ali msukulu komanso m'makachisi osiyanasiyana mdera lake akufunika thandizo la zakudya mwansanga.
Ntchito yofikira anthu ndi thandizoli ikukhala yovuta kamba koti malo ena a msewu wa M5 waduka.
M’neneri wa polisi ya Nkhotakota a Paul Malimwe wati anthu awiri apulumutsidwa galimoto lawo litakoloka ndi madzi dzulo pomwe  adanyozera chenjezo loti asadutse malo omwe pali mlatho wa Kaombe ndi malo ochitira chipikisheni a Kaombe.
Share and like pageSSky ndine","Madzi osefukira ku dwangwa","https://web.facebook.com/permalink.php?story_fbid=pfbid06Z4Ub3ASVirN64Lc1JZNKTEd6q9NJTnANqFxG1DYMvBdhN9TVJRSN5mkadWKDF7Vl&id=100083188017387","Dwangwa",NA,2024-02-29,"0.66319444444444442",NA
"156","Update on our situation. We were in Dwangwa Town this week when the storm hit the area and the rivers flooded. The Dwangwa River bridge is flooded and the road is damaged as is the river further South near Nkhotakhota. The bridge 25km north is broken with only a foot crossing available. Given and Vicky were able to cross over and get transport back to Kande. We are safe and staying with Dan and Trish at Ngala Lodge 20km north of Dwangwa until the roads are repaired and we can drive back. Just another adventure in Malawi.","flooding in Dwangwa",NA,NA,NA,2024-02-29,"0.64652777777777781",NA
"157","Watch a documentary on Dwangwa Flood. Please share this video in order to reach as many wellwishers as possible. Let's come together to help the victims of Dwangwa Floods.
#Dwangwa
#Floods
#CitizenJournalism
Dwangwa ghetto
Nkhotakota District Council","dwangwa floods",NA,NA,NA,2024-03-05,"0.8569444444444444",NA
"158","We are Helping Hands  Initiative","dwangwa floods",NA,NA,NA,2024-03-14,"0.68055555555555558",NA
"159","We cried for rains after scorching sun burning our crops. Rains have come unfortunately too much for our crops. Nkhotakota in floods","flooding in nkhotakota","https://web.facebook.com/photo/?fbid=7454451384618835&set=a.416204648443579",NA,NA,2024-02-28,"0.70277777777777772",NA
"160","What a joy to see companies, organisations and individuals assisting flood victims in Dwangwa. 
The clip below was produced by Creative Image for Ethanol Company Limited.","flooding in Dwangwa",NA,NA,NA,2024-03-03,"0.93541666666666667",NA
"161","When the church churches..","nkhotakota floods",NA,NA,NA,2024-03-06,"0.85",NA
"162","Yesterday, 2 March 2024, @WHO Malawi took swift action, donating Interagency Emergency Health Kit 2017 (IEHK2017) Supplementary modules and cholera Rapid Diagnostic Test kits valued at USD2426 to Department of Disaster Management Affairs in Lilongwe. This response addresses the recent flooding crisis in Nkhotakota (Feb 27 - Mar 1, 2024). The supplies aim to support an estimated 3,000 people within one month or 1,000 people over three months, affected by heavy rainfall. 
Meanwhile, 7 dedicated WHO Malawi officers are on the ground in Nkhotakota, collaborating with the Ministry of Health and partners to efficiently coordinate the emergency humanitarian response to the affected population.  #HealthForAll #emergencyresponseteam #communitysupport","flooding in nkhotakota, nkhotakota floods","https://web.facebook.com/photo/?fbid=800482088772408&set=pcb.800483152105635",NA,NA,2024-03-03,"0.375",NA
"163","ZANYENGO KUTENGERA NTHAMBI YOWONA ZA NYENGO NDIKUSINTHA KWA NYENGO
M’MENE NYENGO IKHALIRE USIKU UNO NDI MAWA PA 1ST MARCH 2024
Tiyembekezere nyengo ya mitambo, mvula ya mabingu ndi yamphamvu kupitilira makamaka m’madera am’chigawo cha kumpoto ndi ena am’mphepete mwa nyanja yathu monga ngati
Nkhotakota, Nkhata bay ndi Karonga ndi nyengo ya mvula yamawawa m’madera ena usiku uno ndi mawa m’mawa. 
KAOMBEDWE KA MPHEPO
Mphepo idziomba yamkuntho m’madera omwe mugwe mvula yamabingu. 
CHENJEZO  : Chiopsezo chakusefukira kwa madzi ndichokwerabe makamaka m’madera am’chigawo cha kumpoto ndi ena am’mphepete mwa nyanja yanthu monga ngati Nkhotakota,
Nkhata Bay ndi Karonga. Choncho,tikhale atcheru ndi osamala panthawiyi kuopa kutaya miyoyo komanso katundu pamene mvula ipitilire kugwa yamphamvu ndi yamabingu m’maderawa
Samuel Hope Mulima The Sight Weather 
#thesight
#eyeforall
#thepageyouhavetofollow
#thesightweather 
Kusadziwa Nkufa Komwe,  Kharani Otsogora, Dziwani Zanyenyengo .","nkhotakota floods",NA,NA,NA,2024-02-29,"0.89027777777777772",NA
"164","Zikuoneka kuti KB CRAZY ntchito akuyigwira
#Times360Malawi
Munthu m’modzi wamwalira bwato, lomwe limapulumutsa anthu omwe agwira njakata kamba ka madzi osefukira ku Dwangwa m'boma la Nkhotakota, litatembenuzika.
M’neneri wa khonsolo ya bomali, a Wongani Mkandawire auza Times 360 Malawi kuti bamboyu adali mlonda yemwe amagwira ntchito pa malo ena ogona alendo mderali.
A Mkandawire atinso pakadalipano, chiwerengero cha anthu omwe akhudzidwa ndi madzi osefukirawa m’madera a mafumu akuluakulu a Mphonde, Kanyenda ndi Malengachanzi m'bomali chafika pa 6, 145.
Mphindi zingapo zapitazo, mfumu yayikulu Mphonde ya m'bomali yatiuza kuti, anthu omwe ali msukulu komanso m’makachisi osiyanasiyana mdera lake akufunika thandizo la zakudya mwansanga.
Ntchito yofikira anthu ndi thandizoli ikukhala yovuta kamba koti malo ena a msewu wa M5 waduka.
M’neneri wa polisi ya Nkhotakota a Paul Malimwe wati anthu awiri apulumutsidwa galimoto lawo litakoloka ndi madzi dzulo pomwe  adanyozera chenjezo loti asadutse malo omwe pali mlatho wa Kaombe ndi malo ochitira chipikisheni a Kaombe.
Wolemba:  Samuel Duncan","Madzi osefukira ku nkhotakota","https://web.facebook.com/groups/526877331485315?multi_permalinks=1613332526173118&hoisted_section_header_type=recently_seen","Dwangwa",NA,2024-02-29,"0.88402777777777775",NA
